vacant_days,reserved_days,occupancy,rate_avg,photos_count,superhost,latitude,longitude,guests,bedrooms,beds,baths,min_nights,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,Hotel_Occupancy_Percentage,Average_Daily_Rate,Revenue_Per_Available_Room,is_winter,is_spring,is_summer,is_fall,num_public_holidays,num_major_events,non_resident_visitors,month,is_april,is_august,is_february,is_july,is_june,is_march,is_may,is_november,is_october,is_september,has_free_parking,has_gym,has_pool,listing_type_Entire condo,listing_type_Entire condominium,listing_type_Entire guest suite,listing_type_Entire guesthouse,listing_type_Entire home,listing_type_Entire house,listing_type_Entire loft,listing_type_Entire place,listing_type_Entire rental unit,listing_type_Entire townhouse,listing_type_Private room,listing_type_Private room in bungalow,listing_type_Private room in condo,listing_type_Private room in cottage,listing_type_Private room in guest suite,listing_type_Private room in guesthouse,listing_type_Private room in home,listing_type_Private room in loft,listing_type_Private room in rental unit,listing_type_Private room in townhouse,room_type_private_room,cancellation_policy_Flexible,cancellation_policy_Limited,cancellation_policy_Moderate,cancellation_policy_Strict,cancellation_policy_Super Strict 30 Days,avg_temp
13,17,0.567,199.8,33,1,43.6618,-79.3852,4,2,2,2.0,5,0,0,222,4.93,4.9,5.0,4.9,5.0,5.0,4.8,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04
10,21,0.677,240.4,33,1,43.6618,-79.3852,4,2,2,2.0,5,0,0,222,4.93,4.9,5.0,4.9,5.0,5.0,4.8,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.889999999999999
8,22,0.733,261.4,33,1,43.6618,-79.3852,4,2,2,2.0,5,0,0,222,4.93,4.9,5.0,4.9,5.0,5.0,4.8,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47
12,19,0.613,299.7,33,1,43.6618,-79.3852,4,2,2,2.0,5,0,0,222,4.93,4.9,5.0,4.9,5.0,5.0,4.8,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.215
2,29,0.935,291.7,33,1,43.6618,-79.3852,4,2,2,2.0,5,0,0,222,4.93,4.9,5.0,4.9,5.0,5.0,4.8,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.435000000000002
30,0,0.0,303.5,33,1,43.6618,-79.3852,4,2,2,2.0,5,0,0,222,4.93,4.9,5.0,4.9,5.0,5.0,4.8,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47
31,0,0.0,275.0,33,1,43.6618,-79.3852,4,2,2,2.0,5,0,0,222,4.93,4.9,5.0,4.9,5.0,5.0,4.8,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.535
30,0,0.0,147.7,33,1,43.6618,-79.3852,4,2,2,2.0,5,0,0,222,4.93,4.9,5.0,4.9,5.0,5.0,4.8,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164999999999999
31,0,0.0,132.4,33,1,43.6618,-79.3852,4,2,2,2.0,5,0,0,222,4.93,4.9,5.0,4.9,5.0,5.0,4.8,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11
11,17,0.607,70.4,20,1,43.6713,-79.4223,1,1,1,0.0,1,0,0,121,4.93,5.0,4.9,4.8,4.9,4.9,4.9,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,-3.925
17,14,0.452,65.2,20,1,43.6713,-79.4223,1,1,1,0.0,1,0,0,121,4.93,5.0,4.9,4.8,4.9,4.9,4.9,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.7699999999999998
15,15,0.5,63.6,20,1,43.6713,-79.4223,1,1,1,0.0,1,0,0,121,4.93,5.0,4.9,4.8,4.9,4.9,4.9,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7.04
4,27,0.871,60.2,20,1,43.6713,-79.4223,1,1,1,0.0,1,0,0,121,4.93,5.0,4.9,4.8,4.9,4.9,4.9,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,13.889999999999999
11,19,0.633,73.2,20,1,43.6713,-79.4223,1,1,1,0.0,1,0,0,121,4.93,5.0,4.9,4.8,4.9,4.9,4.9,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,19.47
17,14,0.452,68.5,20,1,43.6713,-79.4223,1,1,1,0.0,1,0,0,121,4.93,5.0,4.9,4.8,4.9,4.9,4.9,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,22.215
31,0,0.0,68.3,20,1,43.6713,-79.4223,1,1,1,0.0,1,0,0,121,4.93,5.0,4.9,4.8,4.9,4.9,4.9,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.435000000000002
30,0,0.0,72.6,20,1,43.6713,-79.4223,1,1,1,0.0,1,0,0,121,4.93,5.0,4.9,4.8,4.9,4.9,4.9,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,17.47
31,0,0.0,73.0,20,1,43.6713,-79.4223,1,1,1,0.0,1,0,0,121,4.93,5.0,4.9,4.8,4.9,4.9,4.9,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,10.535
30,0,0.0,70.4,20,1,43.6713,-79.4223,1,1,1,0.0,1,0,0,121,4.93,5.0,4.9,4.8,4.9,4.9,4.9,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4.164999999999999
31,0,0.0,77.7,20,1,43.6713,-79.4223,1,1,1,0.0,1,0,0,121,4.93,5.0,4.9,4.8,4.9,4.9,4.9,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,-1.11
0,31,1.0,92.8,16,0,43.6802,-79.3609,2,1,2,1.0,30,0,0,21,4.9,4.9,5.0,4.8,5.0,5.0,4.8,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.535
28,2,0.067,92.9,16,0,43.6802,-79.3609,2,1,2,1.0,30,0,0,21,4.9,4.9,5.0,4.8,5.0,5.0,4.8,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.164999999999999
31,0,0.0,89.8,16,0,43.6802,-79.3609,2,1,2,1.0,30,0,0,21,4.9,4.9,5.0,4.8,5.0,5.0,4.8,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.11
28,0,0.0,209.1,177,1,43.6677,-79.3936,4,2,3,2.0,28,144,0,40,4.83,4.8,4.8,4.8,4.9,5.0,4.8,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.925
31,0,0.0,196.0,177,1,43.6677,-79.3936,4,2,3,2.0,28,144,0,40,4.83,4.8,4.8,4.8,4.9,5.0,4.8,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7699999999999998
30,0,0.0,197.6,177,1,43.6677,-79.3936,4,2,3,2.0,28,144,0,40,4.83,4.8,4.8,4.8,4.9,5.0,4.8,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04
31,0,0.0,198.9,177,1,43.6677,-79.3936,4,2,3,2.0,28,144,0,40,4.83,4.8,4.8,4.8,4.9,5.0,4.8,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.889999999999999
17,13,0.433,186.8,177,1,43.6677,-79.3936,4,2,3,2.0,28,144,0,40,4.83,4.8,4.8,4.8,4.9,5.0,4.8,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47
0,31,1.0,189.4,177,1,43.6677,-79.3936,4,2,3,2.0,28,144,0,40,4.83,4.8,4.8,4.8,4.9,5.0,4.8,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.215
22,9,0.29,197.4,177,1,43.6677,-79.3936,4,2,3,2.0,28,144,0,40,4.83,4.8,4.8,4.8,4.9,5.0,4.8,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.435000000000002
30,0,0.0,232.7,177,1,43.6677,-79.3936,4,2,3,2.0,28,144,0,40,4.83,4.8,4.8,4.8,4.9,5.0,4.8,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47
31,0,0.0,242.1,177,1,43.6677,-79.3936,4,2,3,2.0,28,144,0,40,4.83,4.8,4.8,4.8,4.9,5.0,4.8,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.535
30,0,0.0,231.1,177,1,43.6677,-79.3936,4,2,3,2.0,28,144,0,40,4.83,4.8,4.8,4.8,4.9,5.0,4.8,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164999999999999
31,0,0.0,234.5,177,1,43.6677,-79.3936,4,2,3,2.0,28,144,0,40,4.83,4.8,4.8,4.8,4.9,5.0,4.8,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11
28,0,0.0,21.5,2,1,43.7195,-79.3356,1,4,1,0.0,28,0,0,40,4.33,4.4,4.7,4.0,4.4,4.5,4.4,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-3.925
31,0,0.0,21.7,2,1,43.7195,-79.3356,1,4,1,0.0,28,0,0,40,4.33,4.4,4.7,4.0,4.4,4.5,4.4,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.7699999999999998
30,0,0.0,22.1,2,1,43.7195,-79.3356,1,4,1,0.0,28,0,0,40,4.33,4.4,4.7,4.0,4.4,4.5,4.4,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.04
31,0,0.0,24.0,2,1,43.7195,-79.3356,1,4,1,0.0,28,0,0,40,4.33,4.4,4.7,4.0,4.4,4.5,4.4,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13.889999999999999
30,0,0.0,24.3,2,1,43.7195,-79.3356,1,4,1,0.0,28,0,0,40,4.33,4.4,4.7,4.0,4.4,4.5,4.4,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19.47
31,0,0.0,23.4,2,1,43.7195,-79.3356,1,4,1,0.0,28,0,0,40,4.33,4.4,4.7,4.0,4.4,4.5,4.4,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,22.215
29,2,0.065,22.9,2,1,43.7195,-79.3356,1,4,1,0.0,28,0,0,40,4.33,4.4,4.7,4.0,4.4,4.5,4.4,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,21.435000000000002
19,11,0.367,22.0,2,1,43.7195,-79.3356,1,4,1,0.0,28,0,0,40,4.33,4.4,4.7,4.0,4.4,4.5,4.4,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,17.47
31,0,0.0,20.9,2,1,43.7195,-79.3356,1,4,1,0.0,28,0,0,40,4.33,4.4,4.7,4.0,4.4,4.5,4.4,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10.535
30,0,0.0,22.6,2,1,43.7195,-79.3356,1,4,1,0.0,28,0,0,40,4.33,4.4,4.7,4.0,4.4,4.5,4.4,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.164999999999999
31,0,0.0,23.2,2,1,43.7195,-79.3356,1,4,1,0.0,28,0,0,40,4.33,4.4,4.7,4.0,4.4,4.5,4.4,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.11
28,0,0.0,200.4,22,1,43.6949,-79.3335,5,3,3,2.5,1,0,0,30,5.0,5.0,5.0,4.8,5.0,4.9,5.0,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.925
31,0,0.0,196.7,22,1,43.6949,-79.3335,5,3,3,2.5,1,0,0,30,5.0,5.0,5.0,4.8,5.0,4.9,5.0,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7699999999999998
30,0,0.0,197.0,22,1,43.6949,-79.3335,5,3,3,2.5,1,0,0,30,5.0,5.0,5.0,4.8,5.0,4.9,5.0,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.04
0,31,1.0,199.9,22,1,43.6949,-79.3335,5,3,3,2.5,1,0,0,30,5.0,5.0,5.0,4.8,5.0,4.9,5.0,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.889999999999999
5,25,0.833,208.1,22,1,43.6949,-79.3335,5,3,3,2.5,1,0,0,30,5.0,5.0,5.0,4.8,5.0,4.9,5.0,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.47
2,29,0.935,204.9,22,1,43.6949,-79.3335,5,3,3,2.5,1,0,0,30,5.0,5.0,5.0,4.8,5.0,4.9,5.0,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.215
7,24,0.774,202.6,22,1,43.6949,-79.3335,5,3,3,2.5,1,0,0,30,5.0,5.0,5.0,4.8,5.0,4.9,5.0,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.435000000000002
30,0,0.0,195.5,22,1,43.6949,-79.3335,5,3,3,2.5,1,0,0,30,5.0,5.0,5.0,4.8,5.0,4.9,5.0,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.47
31,0,0.0,193.0,22,1,43.6949,-79.3335,5,3,3,2.5,1,0,0,30,5.0,5.0,5.0,4.8,5.0,4.9,5.0,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.535
30,0,0.0,191.3,22,1,43.6949,-79.3335,5,3,3,2.5,1,0,0,30,5.0,5.0,5.0,4.8,5.0,4.9,5.0,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.164999999999999
31,0,0.0,189.5,22,1,43.6949,-79.3335,5,3,3,2.5,1,0,0,30,5.0,5.0,5.0,4.8,5.0,4.9,5.0,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.11
28,0,0.0,31.8,9,1,43.7019,-79.5147,1,1,1,0.0,28,0,0,84,4.9,4.9,4.9,4.8,4.9,4.7,4.9,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-3.925
31,0,0.0,32.0,9,1,43.7019,-79.5147,1,1,1,0.0,28,0,0,84,4.9,4.9,4.9,4.8,4.9,4.7,4.9,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.7699999999999998
30,0,0.0,32.4,9,1,43.7019,-79.5147,1,1,1,0.0,28,0,0,84,4.9,4.9,4.9,4.8,4.9,4.7,4.9,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,7.04
31,0,0.0,33.6,9,1,43.7019,-79.5147,1,1,1,0.0,28,0,0,84,4.9,4.9,4.9,4.8,4.9,4.7,4.9,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,13.889999999999999
30,0,0.0,35.5,9,1,43.7019,-79.5147,1,1,1,0.0,28,0,0,84,4.9,4.9,4.9,4.8,4.9,4.7,4.9,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,19.47
17,14,0.452,38.1,9,1,43.7019,-79.5147,1,1,1,0.0,28,0,0,84,4.9,4.9,4.9,4.8,4.9,4.7,4.9,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,22.215
0,31,1.0,36.5,9,1,43.7019,-79.5147,1,1,1,0.0,28,0,0,84,4.9,4.9,4.9,4.8,4.9,4.7,4.9,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,21.435000000000002
28,2,0.067,36.5,9,1,43.7019,-79.5147,1,1,1,0.0,28,0,0,84,4.9,4.9,4.9,4.8,4.9,4.7,4.9,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,17.47
30,1,0.032,38.9,9,1,43.7019,-79.5147,1,1,1,0.0,28,0,0,84,4.9,4.9,4.9,4.8,4.9,4.7,4.9,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,10.535
28,2,0.067,38.8,9,1,43.7019,-79.5147,1,1,1,0.0,28,0,0,84,4.9,4.9,4.9,4.8,4.9,4.7,4.9,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.164999999999999
24,7,0.226,34.8,9,1,43.7019,-79.5147,1,1,1,0.0,28,0,0,84,4.9,4.9,4.9,4.8,4.9,4.7,4.9,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1.11
10,18,0.643,190.7,31,0,43.6417,-79.382,4,2,2,2.0,3,108,18,106,4.52,4.7,4.7,4.2,4.9,4.9,4.5,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.925
24,7,0.226,202.6,31,0,43.6417,-79.382,4,2,2,2.0,3,108,18,106,4.52,4.7,4.7,4.2,4.9,4.9,4.5,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7699999999999998
18,12,0.4,204.8,31,0,43.6417,-79.382,4,2,2,2.0,3,108,18,106,4.52,4.7,4.7,4.2,4.9,4.9,4.5,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.04
13,18,0.581,232.5,31,0,43.6417,-79.382,4,2,2,2.0,3,108,18,106,4.52,4.7,4.7,4.2,4.9,4.9,4.5,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.889999999999999
